date,time,user_id,free_text,phase,task_number,trial_number,diff_rating,perf_rating,saved_filename,practice_mode,bpm,number_of_bars,complexityLevel,metronome,loaded_filename,pitch_right,note_hold_time_right,timing_right,n_missing_notes_right,n_extra_notes_right,Summed_right,pitch_left,note_hold_time_left,timing_left,n_missing_notes_left,n_extra_notes_left,Summed_left
17/08/2022,14:46:16,2,Free text,Practice,9,5,3,5,2022_08_17-14_43_35.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.093027778,0.069913043,0.086956522,0,0.156869565,0,0,0,0,0,0
17/08/2022,14:46:46,2,Free text,Practice,9,6,3,3,2022_08_17-14_43_35.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.217391304,0.108722222,0.101304348,0.173913043,0,0.492608695,0,0,0,0,0,0
17/08/2022,14:49:16,2,Free text,Test,11,1,3,6,2022_08_17-14_49_05.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_43_35.mid,0,0.211861111,0.028913043,0,0,0.028913043,0,0,0,0,0,0
17/08/2022,14:51:52,2,Free text,Practice,12,1,2,6,2022_08_17-14_51_42.xml,None,105,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.128555444,0.030062435,0,0,0.030062435,0,0,0,0,0,0
17/08/2022,14:52:23,2,Free text,Practice,12,2,2,6,2022_08_17-14_51_42.xml,None,105,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.144003667,0.020484348,0,0,0.020484348,0,0,0,0,0,0
17/08/2022,14:52:56,2,Free text,Practice,12,3,2,5,2022_08_17-14_51_42.xml,None,105,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.043478261,0.158309222,0.023596348,0,0,0.067074609,0,0,0,0,0,0
17/08/2022,14:53:32,2,Free text,Practice,12,4,2,4,2022_08_17-14_51_42.xml,None,105,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.171087,0.074149043,0,0,0.074149043,0,0,0,0,0,0
17/08/2022,14:54:08,2,Free text,Practice,12,5,2,6,2022_08_17-14_51_42.xml,None,105,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.142198111,0.024577913,0,0,0.024577913,0,0,0,0,0,0
17/08/2022,14:55:21,2,Free text,Test,13,1,4,4,2022_08_17-14_51_42.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.226249556,0.203005565,0.043478261,0,0.246483826,0,0,0,0,0,0
17/08/2022,14:57:59,2,Free text,Practice,14,1,3,6,2022_08_17-14_57_50.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.069111111,0.02495,0,0,0.02495,0,0,0,0,0,0
17/08/2022,14:58:27,2,Free text,Practice,14,2,2,6,2022_08_17-14_57_50.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.067527778,0.0194,0,0,0.0194,0,0,0,0,0,0
17/08/2022,14:58:57,2,Free text,Practice,14,3,3,3,2022_08_17-14_57_50.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.05,0.092055556,0.06045,0.05,0,0.16045,0,0,0,0,0,0
17/08/2022,14:59:30,2,Free text,Practice,14,4,2,6,2022_08_17-14_57_50.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.082388889,0.0219,0,0,0.0219,0,0,0,0,0,0
17/08/2022,14:59:58,2,Free text,Practice,14,5,2,5,2022_08_17-14_57_50.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.066638889,0.0397,0,0,0.0397,0,0,0,0,0,0
17/08/2022,15:00:29,2,Free text,Test,15,1,2,5,2022_08_17-14_57_50.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.1,0.062611111,0.02885,1.15,0,1.27885,0,0,0,0,0,0
17/08/2022,15:03:22,2,Free text,Retention,18,1,4,5,2022_08_17-15_03_13.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_33_09.mid,0,0.186194444,0.040714286,0,0,0.040714286,0,0,0,0,0,0
17/08/2022,15:03:50,2,Free text,Retention,18,2,4,6,2022_08_17-15_03_13.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_33_09.mid,0,0.213194444,0.035857143,0,0,0.035857143,0,0,0,0,0,0
17/08/2022,15:04:20,2,Free text,Retention,18,3,3,6,2022_08_17-15_03_13.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_33_09.mid,0,0.211888889,0.031571429,0,0,0.031571429,0,0,0,0,0,0
17/08/2022,15:05:08,2,Free text,Retention,19,1,4,4,2022_08_17-15_05_01.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_39_47.mid,0,0.175916667,0.095222222,0,0,0.095222222,0,0,0,0,0,0
17/08/2022,15:05:33,2,Free text,Retention,19,2,4,5,2022_08_17-15_05_01.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_39_47.mid,0,0.181083333,0.037444444,0,0.055555556,0.093,0,0,0,0,0,0
17/08/2022,15:05:59,2,Free text,Retention,19,3,4,5,2022_08_17-15_05_01.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_39_47.mid,0,0.158333333,0.047333333,0,0,0.047333333,0,0,0,0,0,0
17/08/2022,15:06:48,2,Free text,Retention,20,1,5,3,2022_08_17-15_06_40.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_43_35.mid,0,0.188777778,0.048086957,0.086956522,0,0.135043479,0,0,0,0,0,0
17/08/2022,15:07:14,2,Free text,Retention,20,2,5,3,2022_08_17-15_06_40.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_43_35.mid,0,0.200722222,0.053086957,0.086956522,0,0.140043479,0,0,0,0,0,0
17/08/2022,15:07:40,2,Free text,Retention,20,3,5,3,2022_08_17-15_06_40.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_43_35.mid,0,0.192888889,0.052130435,0.086956522,0,0.139086957,0,0,0,0,0,0
17/08/2022,15:09:28,2,Free text,Retention,21,1,5,4,2022_08_17-15_09_19.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_51_42.mid,0,0.206,0.03726087,0.043478261,0,0.080739131,0,0,0,0,0,0
17/08/2022,15:09:58,2,Free text,Retention,21,2,4,6,2022_08_17-15_09_19.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_51_42.mid,0,0.218277778,0.050391304,0,0,0.050391304,0,0,0,0,0,0
17/08/2022,15:10:25,2,Free text,Retention,21,3,4,4,2022_08_17-15_09_19.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_51_42.mid,0,0.220916667,0.053434783,0,0,0.053434783,0,0,0,0,0,0
17/08/2022,15:11:26,2,Free text,Retention,22,1,4,4,2022_08_17-15_09_19.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_51_42.mid,0.565217391,0.135972222,0.081173913,0.217391304,0.086956522,0.95073913,0,0,0,0,0,0
17/08/2022,15:11:55,2,Free text,Retention,22,2,4,3,2022_08_17-15_09_19.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_51_42.mid,0.47826087,0.144388889,0.192913043,0.173913043,0.043478261,0.888565217,0,0,0,0,0,0
17/08/2022,15:12:23,2,Free text,Retention,22,3,4,3,2022_08_17-15_09_19.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-14_51_42.mid,0.608695652,0.158944444,0.177782609,0.130434783,0,0.916913043,0,0,0,0,0,0
17/08/2022,16:01:14,Enter ID,Free text,None,2,1,1,6,2022_08_17-16_00_52.xml,None,80,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",,,0.041666667,0.226888889,0.028708333,0,0,0.070375,0,0,0,0,0,0
17/08/2022,16:04:59,3,Free text,Calibration,3,1,7,2,2022_08_17-16_04_41.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.4,0.093990972,0.31376675,0.15,0,0.86376675,0,0,0,0,0,0
17/08/2022,16:05:31,3,Free text,Calibration,3,2,7,1,2022_08_17-16_04_41.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.6,0.067703889,0.04655525,0.2,0,0.84655525,0,0,0,0,0,0
17/08/2022,16:05:57,3,Free text,Calibration,3,3,6,2,2022_08_17-16_04_41.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.6,0.122824306,0.23269975,0.05,0,0.88269975,0,0,0,0,0,0
17/08/2022,16:08:33,3,Free text,Calibration,4,1,2,5,2022_08_17-16_08_18.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.380952381,0.157194444,0.021428571,0,0,0.402380952,0,0,0,0,0,0
17/08/2022,16:09:16,3,Free text,Calibration,4,2,3,5,2022_08_17-16_08_18.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.428571429,0.141305556,0.017047619,0.19047619,0,0.636095238,0,0,0,0,0,0
17/08/2022,16:10:29,3,Free text,Calibration,4,3,3,5,2022_08_17-16_08_18.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.523809524,0.140666667,0.098285714,0.333333333,0.047619048,1.003047619,0,0,0,0,0,0
17/08/2022,16:11:09,3,Free text,Calibration,4,4,4,3,2022_08_17-16_08_18.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.333333333,0.231111111,0.140285714,0,0,0.473619047,0,0,0,0,0,0
17/08/2022,16:14:20,3,Free text,Calibration,5,1,3,4,2022_08_17-16_13_59.xml,None,67,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.347826087,0.272680111,0.093623739,0,0.086956522,0.528406348,0,0,0,0,0,0
17/08/2022,16:15:12,3,Free text,Calibration,5,2,3,5,2022_08_17-16_13_59.xml,None,67,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.173913043,0.227361278,0.065839217,0.043478261,0,0.283230521,0,0,0,0,0,0
17/08/2022,16:16:03,3,Free text,Calibration,5,3,3,5,2022_08_17-16_13_59.xml,None,67,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.217391304,0.208069,0.105759913,0,0.086956522,0.410107739,0,0,0,0,0,0
17/08/2022,16:20:46,3,Free text,Practice,6,1,1,7,2022_08_17-16_20_41.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.13425,0.044666667,0,0,0.044666667,0,0,0,0,0,0
17/08/2022,16:21:42,3,Free text,Practice,6,2,2,6,2022_08_17-16_20_41.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.133333333,0.168944444,0.225066667,0,0.2,0.5584,0,0,0,0,0,0
17/08/2022,16:22:37,3,Free text,Practice,6,3,2,6,2022_08_17-16_20_41.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.133333333,0.134972222,0.04,0.066666667,0,0.24,0,0,0,0,0,0
17/08/2022,16:23:51,3,Free text,Practice,6,4,1,7,2022_08_17-16_20_41.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.095638889,0.042733333,0,0,0.042733333,0,0,0,0,0,0
17/08/2022,16:24:48,3,Free text,Practice,6,5,1,7,2022_08_17-16_20_41.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.089055556,0.0374,0.066666667,0,0.104066667,0,0,0,0,0,0
17/08/2022,16:26:08,3,Free text,Test,7,1,1,7,2022_08_17-16_20_41.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.133333333,0.074611111,0.663333333,1.266666667,0,2.063333333,0,0,0,0,0,0
17/08/2022,16:29:03,3,Free text,Test,8,1,1,7,2022_08_17-16_28_59.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.071027778,0.0348,0,0,0.0348,0,0,0,0,0,0
17/08/2022,16:29:55,3,Free text,Test,8,2,1,7,2022_08_17-16_28_59.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.1535,0.04165,0,0,0.04165,0,0,0,0,0,0
17/08/2022,16:30:47,3,Free text,Test,8,3,1,7,2022_08_17-16_28_59.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.108583333,0.04275,0,0,0.04275,0,0,0,0,0,0
17/08/2022,16:33:25,3,Free text,Practice,9,1,1,4,2022_08_17-16_33_14.xml,None,65,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.058823529,0.111903667,0.089530118,0,0.058823529,0.207177176,0,0,0,0,0,0
17/08/2022,16:34:08,3,Free text,Practice,9,2,3,4,2022_08_17-16_33_14.xml,None,65,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.096508444,0.084308235,0.058823529,0,0.143131764,0,0,0,0,0,0
17/08/2022,16:34:55,3,Free text,Practice,9,3,3,5,2022_08_17-16_33_14.xml,None,65,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.058823529,0.091668444,0.083249412,0.058823529,0,0.20089647,0,0,0,0,0,0
17/08/2022,16:35:38,3,Free text,Practice,9,4,2,7,2022_08_17-16_33_14.xml,None,65,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.170538333,0.044000706,0,0,0.044000706,0,0,0,0,0,0
17/08/2022,16:36:30,3,Free text,Practice,9,5,3,5,2022_08_17-16_33_14.xml,None,65,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.176470588,0.089546778,0.145615765,0,0.058823529,0.380909882,0,0,0,0,0,0
17/08/2022,16:39:07,3,Free text,Test,11,1,1,7,2022_08_17-16_39_01.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_33_14.mid,0,0.124305556,0.031764706,0,0,0.031764706,0,0,0,0,0,0
17/08/2022,16:42:17,3,Free text,Practice,12,1,4,4,2022_08_17-16_42_04.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.32,0.335194444,0.32684,0.08,0.08,0.80684,0,0,0,0,0,0
17/08/2022,16:43:13,3,Free text,Practice,12,2,4,4,2022_08_17-16_42_04.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.2,0.290222222,0.31256,0,0.04,0.55256,0,0,0,0,0,0
17/08/2022,16:44:05,3,Free text,Practice,12,3,2,6,2022_08_17-16_42_04.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.12,0.341138889,0.34204,0,0,0.46204,0,0,0,0,0,0
17/08/2022,16:44:59,3,Free text,Practice,12,4,2,7,2022_08_17-16_42_04.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.321027778,0.297,0,0,0.297,0,0,0,0,0,0
17/08/2022,16:45:50,3,Free text,Practice,12,5,2,7,2022_08_17-16_42_04.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.330416667,0.35408,0,0,0.35408,0,0,0,0,0,0
17/08/2022,16:46:50,3,Free text,Test,12,6,2,5,2022_08_17-16_42_04.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.16,0.289555556,0.36084,0,0,0.52084,0,0,0,0,0,0
17/08/2022,16:47:44,3,Free text,Test,12,7,1,5,2022_08_17-16_42_04.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.12,0.121611111,0.04304,0,0,0.16304,0,0,0,0,0,0
17/08/2022,16:50:47,3,Free text,Practice,13,1,1,6,2022_08_17-16_50_40.xml,None,40,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.213305556,0.12375,0,0,0.12375,0,0,0,0,0,0
17/08/2022,16:51:50,3,Free text,Practice,13,2,1,6,2022_08_17-16_50_40.xml,None,40,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0.35,0.349972222,0.77485,0,0.35,1.47485,0,0,0,0,0,0
17/08/2022,16:52:51,3,Free text,Practice,13,3,1,7,2022_08_17-16_50_40.xml,None,40,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.163805556,0.12075,0,0,0.12075,0,0,0,0,0,0
17/08/2022,16:53:55,3,Free text,Practice,13,4,1,7,2022_08_17-16_50_40.xml,None,40,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.097277778,0.0573,0,0.05,0.1073,0,0,0,0,0,0
17/08/2022,16:55:05,3,Free text,Practice,13,5,1,7,2022_08_17-16_50_40.xml,None,40,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,,0,0.129944444,0.05505,0,0,0.05505,0,0,0,0,0,0
17/08/2022,19:12:53,3,Free text,Retention,14,1,1,7,2022_08_17-19_12_37.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_20_41.mid,0.6,0.050777778,0.0394,0,0,0.6394,0,0,0,0,0,0
17/08/2022,19:13:56,3,Free text,Retention,14,2,2,5,2022_08_17-19_12_37.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_20_41.mid,0.133333333,0.095305556,0.051866667,0.066666667,0,0.251866667,0,0,0,0,0,0
17/08/2022,19:14:46,3,Free text,Retention,14,3,1,6,2022_08_17-19_12_37.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_20_41.mid,0.066666667,0.06075,0.042333333,0,0,0.109,0,0,0,0,0,0
17/08/2022,19:16:29,3,Free text,Retention,15,1,4,3,2022_08_17-19_12_37.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_20_41.mid,0.933333333,0.274222222,1.2294,0,0.466666667,2.6294,0,0,0,0,0,0
17/08/2022,19:17:33,3,Free text,Retention,15,2,2,5,2022_08_17-19_12_37.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_20_41.mid,0.8,0.255833333,0.664866667,0.066666667,0.4,1.931533333,0,0,0,0,0,0
17/08/2022,19:18:40,3,Free text,Retention,15,3,1,7,2022_08_17-19_12_37.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_20_41.mid,0.933333333,0.235694444,0.571066667,0.066666667,0.4,1.971066667,0,0,0,0,0,0
17/08/2022,19:20:45,3,Free text,Retention,16,1,1,7,2022_08_17-19_20_38.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_33_14.mid,0,0.131777778,0.052647059,0,0,0.052647059,0,0,0,0,0,0
17/08/2022,19:21:35,3,Free text,Retention,16,2,1,7,2022_08_17-19_20_38.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_33_14.mid,0.058823529,0.165555556,0.026529412,0,0,0.085352941,0,0,0,0,0,0
17/08/2022,19:22:26,3,Free text,Retention,16,3,1,7,2022_08_17-19_20_38.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_33_14.mid,0.058823529,0.149638889,0.049352941,0,0,0.10817647,0,0,0,0,0,0
17/08/2022,19:24:10,3,Free text,Retention,17,1,2,6,2022_08_17-19_20_38.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_33_14.mid,0.941176471,0.215222222,0.867470588,0,0.529411765,2.338058824,0,0,0,0,0,0
17/08/2022,19:25:05,3,Free text,Retention,17,2,1,7,2022_08_17-19_20_38.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_33_14.mid,0.941176471,0.171805556,0.589235294,0.058823529,0.529411765,2.118647059,0,0,0,0,0,0
17/08/2022,19:26:05,3,Free text,Retention,17,3,1,7,2022_08_17-19_20_38.xml,None,50,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-16_33_14.mid,0.941176471,0.171333333,0.889705882,0,0.470588235,2.301470588,0,0,0,0,0,0
